,tweet_id,timestamp,source,name,doggo,floofer,pupper,puppo,tweet_link,ratings,tweet,jpg_url,frame_number,pred1,pred1_conf%,pred1_a_dog,pred2,pred2_conf%,pred2_a_dog,pred3,pred3_conf%,pred3_a_dog,favorite_count,retweet_count
19,888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iphone,Gerald,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/DK7iDPfuRX,12/10,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. ,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.995026,True,French_bulldog,0.000931908,True,French_bulldog,0.000903211,True,22201,3653
20,887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iphone,Jeffrey,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/PhrUk20Q64,13/10,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. ,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664,True,basset,0.0875815,True,basset,0.0262364,True,30779,5609
21,887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iphone,Such,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/20VrLAA8ba,14/10,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. ,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,limousine,0.130432,False,limousine,0.0291754,False,limousine,0.0263208,False,46959,12082
22,887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iphone,Canela,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/cLyzpcUcMX,13/10,This is Canela. She attempted some fancy porch pics. They were unsuccessful. ,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197,True,Pembroke,0.05495,True,Pembroke,0.0389148,True,69871,18781
23,887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/WZqNqygEyV,13/10,You may not have known you needed to see this today. ,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741,True,Mexican_hairless,0.275645,False,Mexican_hairless,0.134203,True,34222,10737
24,887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/4Ad1jzJSdp,12/10,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... ,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942,True,Samoyed,0.0350295,True,Samoyed,0.0297047,True,31061,6167
25,886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iphone,Maya,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/I6oNy0CgiT,13/10,This is Maya. She's very shy. Rarely leaves her cup. ,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469,True,Chihuahua,0.143528,True,Chihuahua,0.0322529,False,35859,8084
26,886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iphone,Mingus,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/bVi0Yr4Cff,13/10,This is Mingus. He's a wonderful father to his smol pup. Confirmed ,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706,True,kuvasz,0.186136,True,kuvasz,0.0863463,True,12306,3443
27,886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iphone,Derek,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/BCoWue0abA,13/10,This is Derek. He's late for a dog meeting. ,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,0.738995,False,convertible,0.139952,False,convertible,0.0441726999999999,False,22798,4610
28,886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iphone,Roscoe,Unidentified,Unidentified,pupper,Unidentified,https://t.co/RGE08MIJox,12/10,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. ,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201,True,French_bulldog,0.000361178,True,French_bulldog,7.55616e-05,True,21524,3316
29,886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iphone,Waffles,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/xZDA9Qsq1O,13/10,This is Waffles. His doggles are pupside down. Unsure how to fix. ,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575,True,pug,0.0252856,False,pug,0.00284892,False,28469,6523
30,885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iphone,Jimbo,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/BuveP0uMF1,12/10,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. ,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494,True,Blenheim_spaniel,0.00663012,True,Blenheim_spaniel,0.00623915,True,33382,7097
31,885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iphone,Maisey,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/tp1kQ8i9JF,13/10,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. ,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275,True,pug,0.265835,True,pug,0.134697,True,36689,6683
32,885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/44ItaMubBf,13/10,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. ,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999,True,malamute,0.0717125,True,malamute,0.0557697,True,22367,4556
33,884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iphone,Earl,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/MYJvdlNRVa,12/10,This is Earl. He found a hat. Nervous about what you think of it. ,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916,True,Italian_greyhound,0.198451,True,Italian_greyhound,0.127725,True,68152,16439
34,884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iphone,Lola,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/74TKAUsLkO,13/10,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. ,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103,True,chow,0.106075,True,chow,0.0373485,True,28514,6096
35,884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iphone,Kevin,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/1r4MFCbCX5,13/10,This is Kevin. He's just so happy. ,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001,True,pug,0.404291,True,pug,0.0440019,True,24765,5100
36,884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/vvBOcC2VdC,14/10,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. ",https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225,True,Pembroke,0.00321648,True,Pembroke,0.00208089,True,27478,5856
37,884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iphone,Yogi,doggo,Unidentified,Unidentified,Unidentified,https://t.co/YSI00BzTBZ,12/10,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. ,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046,True,German_shepherd,0.199396,True,German_shepherd,0.0491476,True,20771,3128
38,883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iphone,Noah,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/V85xujjDDY,12/10,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. ,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946,True,Doberman,0.299603,True,Doberman,0.0630203,True,22349,3586
39,883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iphone,Bella,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/qjrljjt948,5/10,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13.",https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082,True,golden_retriever,0.032409,True,golden_retriever,0.00550072,True,46860,10407
40,883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iphone,Grizzwald,Unidentified,floofer,Unidentified,Unidentified,https://t.co/rf661IFEYP,13/10,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. ,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997,True,chow,0.00709872,True,chow,0.00214033,True,22986,3825
41,883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/Se5fZ9wp5E,13/10,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... ",https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562,True,golden_retriever,0.0459479,True,golden_retriever,0.00247094,True,37914,6949
42,882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iphone,Rusty,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/tyER0KpdXj,13/10,This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second. ,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.4667779999999999,True,Eskimo_dog,0.406044,True,Eskimo_dog,0.0734143999999999,False,24445,4122
43,882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iphone,Gus,Unidentified,Unidentified,pupper,Unidentified,https://t.co/D43I96SlVu,12/10,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. ,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005,True,Labrador_retriever,0.074257,True,Labrador_retriever,0.0155793999999999,True,28903,5134
44,882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iphone,Stanley,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/Nx52PGwH94,13/10,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. ,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982,True,Pembroke,0.251988,True,Pembroke,0.107699,True,28382,6342
45,882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iphone,Alfy,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/fYP5RlutfA,13/10,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. ,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211,True,golden_retriever,0.0989848999999999,True,golden_retriever,0.0171995,True,45880,12118
46,882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iphone,Koko,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/zeDpnsKX7w,13/10,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired. ",https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,0.949591,False,web_site,0.0173258,False,web_site,0.00694063,True,29900,5203
47,881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iphone,Rey,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/503CgWbhxQ,12/10,This is Rey. He's a Benebop Cumberfloof. ,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539,True,Weimaraner,0.278966,True,Weimaraner,0.127017,False,24773,3533
48,881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iphone,Gary,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/7CSWCl8I6s,13/10,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. ,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012,True,Saluki,0.250003,True,Saluki,0.160739,True,51522,11099
49,881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iphone,A,Unidentified,Unidentified,pupper,Unidentified,https://t.co/ghXBIIeQZF,14/10,Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. ,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463,True,Samoyed,0.272066,False,Samoyed,0.114854,False,50199,16570
50,881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iphone,Elliot,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/cgwJwowTMC,12/10,Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150. ,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,tusker,0.473303,False,tusker,0.245646,False,tusker,0.0556607,False,23501,5358
51,880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iphone,Louis,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/D0wb1GlKAt,13/10,This is Louis. He's crossing. It's a big deal. ,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,street_sign,0.251801,False,street_sign,0.115123,False,street_sign,0.0695338,False,17346,2886
52,880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/WiAMbTkDPf,12/10,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... ,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416,True,Pembroke,0.0613929,True,Pembroke,0.0337257,True,21734,3989
53,880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iphone,Bella,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/4VsFysDmiw,12/10,This is Bella. She had her first beach experience this morning. Complete success. ,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255,True,golden_retriever,0.0263286,True,golden_retriever,0.00937082,True,29075,6546
54,880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iphone,Jesse,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/fUod0tVmvK,12/10,Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac. ,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525,True,Chihuahua,0.104256,False,Chihuahua,0.0525802999999999,True,27640,4436
55,880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iphone,Unknown,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/HauE8M3Bu4,11/10,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho ,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298,True,miniature_pinscher,0.106395,True,miniature_pinscher,0.106073,True,28150,4533
56,879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iphone,Romeo,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/Qh5aEkRQm9,13/10,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. ,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507,True,basset,0.146654,True,basset,0.00948502,True,22667,3642
57,879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iphone,Bailey,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/IxM9IMKQq8,12/10,This is Bailey. He thinks you should measure ear length for signs of growth instead. ,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896,True,German_short-haired_pointer,0.1243529999999999,True,German_short-haired_pointer,0.0733202,False,23822,3323
58,879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iphone,Duddles,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/UDT7ZkcTgY,13/10,This is Duddles. He did an attempt. ,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404,True,English_springer,0.134967,True,English_springer,0.110481,True,107956,45849
59,879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iphone,Jack,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/0gOi601EAa,12/10,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide. ,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601,False,tricycle,0.0334961,True,tricycle,0.0188266,True,17099,3261
60,879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iphone,Steven,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/2mJCDEJWdD,11/10,This is Steven. He has trouble relating to other dogs. Quite shy. Neck longer than average. Tropical probably. ,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,tabby,0.311861,False,tabby,0.169123,False,tabby,0.132932,False,23022,4941
61,879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iphone,Beau,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/YDtpCjIPKN,13/10,This is Beau. That is Beau's balloon. He takes it everywhere. ,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513,True,vizsla,0.00943065,True,vizsla,0.0087113,True,19317,2812
62,878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iphone,Snoopy,Unidentified,Unidentified,Unidentified,puppo,https://t.co/lNZwgNO4gS,13/10,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. ,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684,True,Italian_greyhound,0.1504869999999999,True,Italian_greyhound,0.0397246,True,19763,4319
63,878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iphone,Shadow,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/245xJJElsY,13/10,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still ",https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042,True,basset,0.215975,True,basset,0.1285069999999999,True,7913,1349
64,878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iphone,Emmy,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/cwtWnHMVpe,14/10,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. ,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,True,French_bulldog,0.0787993999999999,True,French_bulldog,0.0152433999999999,True,42876,7181
65,877736472329191424,2017-06-22 03:54:17+00:00,Twitter for iphone,Aja,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/lsPyyAiF1r,13/10,This is Aja. She was just told she's a good dog. Suspicions confirmed. ,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999,True,Chesapeake_Bay_retriever,0.0620342,True,Chesapeake_Bay_retriever,0.0405991,True,71144,17300
66,877556246731214848,2017-06-21 15:58:08+00:00,Twitter for iphone,Penny,Unidentified,Unidentified,Unidentified,Unidentified,https://t.co/OYdDlfOGXP,12/10,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. ,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368,True,basset,0.00193621,True,basset,0.000467919,False,23258,3994
